names,f1,precision,recall,area_ratio,image_confidence,avg obj conf,avg obj size,stdev obj conf,stdev obj size,avg pred shape,stdev pred shape,range pred shape,counts,swell,swell_frac,num_0.1,num_0.2,num_0.3,num_0.4,num_0.5,num_0.6,num_0.7,num_0.8,num_0.9,label
53_02.jpg,0.74025974,0.730769231,0.75,0.335022258,0.872537491,0.798638157,0.004295157,0.329810404,0.004868871,1.021683572,0.019945124,0.124478763,78,0.182815484,6.192739801,7,7,3,1,1,2,1,1,55,A&B_A&B
54_04.jpg,0.438356164,0.8,0.301886792,0.139474383,0.832571516,0.723233356,0.006973719,0.355190691,0.006644259,1.018380337,0.013928355,0.062216701,20,-1.529694234,-49.67966344,3,0,3,0,1,1,0,0,12,A&B_A&B
55_03.jpg,0.651515152,0.641791045,0.661538462,0.328921054,0.886642666,0.753503568,0.004909269,0.336287454,0.005018781,1.019088144,0.010677913,0.052957012,67,-0.133530026,-4.121213903,6,8,3,2,1,3,2,1,41,A&B_A&B
62_03.jpg,0.777777778,0.724137931,0.84,0.169768467,0.795123764,0.8192729,0.000975681,0.300807548,0.000369621,1.028767631,0.009708077,0.060090254,174,0.560800194,36.97278126,13,11,7,3,2,5,3,9,121,A&B_A&B
74_01.jpg,0.711583924,0.723557692,0.7,0.090419477,0.614874868,0.592543059,0.000217355,0.304017901,4.62E-05,1.065021767,0.021240954,0.11610048,416,-0.344398056,-45.6595447,55,43,45,36,33,23,29,51,101,A&B_A&B
74dpa Over focus 512 scale bar using 41dpa or 100dpa.png,0.236686391,0.277777778,0.206185567,0.016260428,0.451190663,0.434827942,0.000225839,0.316658786,8.81E-05,1.030962337,0.011473472,0.048881056,72,-0.201904407,-70.12410546,19,20,6,2,4,4,2,2,13,A&B_A&B
800H-H01-1_2016-02-27_0004.png,0.1875,0.169014085,0.210526316,0.068174655,0.689725216,0.630432923,0.000960206,0.345943988,0.000821462,1.021326031,0.015721191,0.070466124,71,0.228544017,30.81833447,15,4,7,2,2,4,5,6,26,A&B_A&B
800H-H07_0014.png,0.801186944,0.9375,0.699481865,0.089708067,0.95958476,0.914944638,0.000622973,0.216134729,0.000441393,1.013268245,0.017009011,0.127767351,144,-0.275016709,-22.29884068,5,3,4,0,1,3,1,7,120,A&B_A&B
86_01.jpg,0.413612565,0.622047244,0.309803922,0.060726736,0.460015714,0.455323204,0.000239082,0.304371145,9.56E-05,1.062010575,0.020145638,0.141258169,254,-0.847402116,-73.91419781,68,41,33,21,10,11,17,11,42,A&B_A&B
9 39K.png,0.714285714,0.760869565,0.673076923,0.020573913,0.866074749,0.872235677,0.000447259,0.251902599,0.000253776,1.026917555,0.024511344,0.16356451,46,0.00696197,5.432748686,3,0,1,2,1,2,0,2,35,A&B_A&B
CTEM 150kx c1 a0b0 _0044.png,0.807692308,0.807692308,0.807692308,0.087007205,0.97148509,0.918603258,0.001673215,0.230604674,0.001120495,1.019011813,0.044364385,0.279877381,52,0.020467558,3.048837829,3,1,0,0,2,0,0,0,46,A&B_A&B
CTEM 150kx c1 a0b0 _0054.png,0.826923077,0.914893617,0.754385965,0.048728142,0.98325104,0.965285627,0.001036769,0.125631263,0.000828744,1.010393557,0.005216097,0.025247826,47,-0.022154639,-6.700880629,0,1,0,0,0,1,1,1,43,A&B_A&B
CTEM 150kx c1 a0b0 _0057.png,0.88372093,0.826086957,0.95,0.038588454,0.923111839,0.952362903,0.000838879,0.151474497,0.000737262,1.01159369,0.00674921,0.026447253,46,0.099438583,73.93153938,0,1,1,0,0,1,1,0,42,A&B_A&B
HT9 33dpa 360C_0018.png,0.670520231,0.878787879,0.542056075,0.115200507,0.972250387,0.877018341,0.001745462,0.253827573,0.002179415,1.014992449,0.023518429,0.172381891,66,-0.239439868,-30.17678992,1,3,4,2,2,0,0,1,53,A&B_A&B
HT9 33dpa 360C_0031.png,0.567164179,0.863636364,0.422222222,0.055407294,0.964980048,0.868242804,0.001259257,0.228837197,0.002453904,1.020509314,0.023346453,0.118467365,44,-0.156229159,-34.33102096,0,3,1,1,2,3,1,2,31,A&B_A&B
"T-X=10.6, 2962.3nm.png",0.615384615,0.777777778,0.509090909,0.080879695,0.898638213,0.909206791,0.002246658,0.199891433,0.003587256,1.015879905,0.03400585,0.196419196,36,-0.978335248,-35.41385715,0,1,0,3,0,1,1,1,29,A&B_A&B
07_02.jpg,0.688888889,0.62,0.775,0.323755245,0.899771842,0.800636851,0.006475105,0.304271907,0.005162873,1.020241451,0.018311628,0.089574395,50,-1.433212016,-30.84805304,6,1,1,1,0,5,3,2,31,A&B_A&B
1 200K -1um.png,0.607142857,0.472222222,0.85,0.031235846,0.864846022,0.800348445,0.000867662,0.299411867,0.00102839,1.013005576,0.011531714,0.0587543,36,0.009504183,15.09340563,3,1,2,2,2,0,1,2,23,A&B_A&B
100dpa Voids2 under 512.png,0.791018998,0.854477612,0.736334405,0.055727331,0.790196481,0.770720385,0.000207938,0.312865848,7.14E-05,1.03038031,0.011546391,0.071058472,268,-0.069532805,-52.78881626,25,20,11,8,7,8,11,12,166,A&B_A&B
11.jpg,0.7,0.755395683,0.652173913,0.21647996,0.784654132,0.747933437,0.00155741,0.330923248,0.000468472,1.021984045,0.008930316,0.046770629,139,-0.166029643,-17.78948992,16,11,7,4,4,7,3,6,81,A&B_A&B
19_01.jpg,0.857142857,0.842105263,0.872727273,0.256797016,0.952114412,0.924760323,0.004505211,0.187358793,0.002604753,1.016460813,0.011168659,0.069552488,57,0.22574669,13.23022504,1,0,1,1,2,2,1,1,48,A&B_A&B
19_02.jpg,0.780821918,0.74025974,0.826086957,0.257275863,0.950909657,0.903518757,0.003341245,0.224755586,0.002507018,1.019455339,0.016798625,0.091759274,77,0.032595397,1.897867089,3,2,2,0,0,1,2,4,63,A&B_A&B
21_03.jpg,0.752941176,0.633663366,0.927536232,0.267439226,0.944438566,0.908252352,0.002647913,0.223141682,0.002160282,1.020591671,0.013706984,0.08915569,101,0.091192794,5.852412095,4,3,2,0,0,0,6,2,84,A&B_A&B
23_03.jpg,0.542857143,0.487179487,0.612903226,0.318843096,0.919689824,0.810382754,0.008175464,0.271177484,0.009041989,1.022136679,0.019226643,0.081864617,39,-0.054719951,-1.243222601,1,2,2,3,2,1,1,3,24,A&B_A&B
23_04.jpg,0.666666667,0.770833333,0.587301587,0.313821095,0.922410284,0.820468433,0.006537939,0.2918584,0.007420909,1.018040498,0.012319503,0.052557673,48,-0.359913876,-8.597031711,4,1,3,1,1,1,2,1,34,A&B_A&B
25_01.jpg,0.772727273,0.75,0.796875,0.339752595,0.970754875,0.946657989,0.004996362,0.161048922,0.003697677,1.019007924,0.016742357,0.11076302,68,-0.70395727,-19.37436032,1,1,0,1,1,1,0,2,61,A&B_A&B
25_03.jpg,0.785714286,0.8,0.771929825,0.294102201,0.8648621,0.847098638,0.005347313,0.279108092,0.004005803,1.019197808,0.021370225,0.104367639,55,-0.388657422,-12.79824329,5,0,0,4,2,1,1,1,41,A&B_A&B
26_02.jpg,0.711111111,0.774193548,0.657534247,0.290993913,0.888448396,0.797083882,0.00469345,0.296261082,0.003739884,1.017540159,0.012143038,0.065177925,62,-0.823785522,-25.08868252,5,2,1,4,4,2,4,1,39,A&B_A&B
2_-1um 200K x362.35 y70.68 z20.42.png,0.734177215,0.763157895,0.707317073,0.102104365,0.973956437,0.872030863,0.002686957,0.278717085,0.004372703,1.021373276,0.031868252,0.154211989,38,0.068657142,12.58143188,3,0,2,0,1,0,1,1,30,A&B_A&B
3 200K -1um.png,0.566037736,0.416666667,0.882352941,0.075631496,0.924917268,0.814562832,0.001050437,0.28853873,0.002892081,1.016092909,0.014085112,0.112150547,72,0.028011859,8.602323104,7,2,1,2,3,2,5,3,47,A&B_A&B
30_01.jpg,0.835443038,0.825,0.846153846,0.206849654,0.952927783,0.925021807,0.005171241,0.190344981,0.003211153,1.01595803,0.011315227,0.056635831,40,-0.161008857,-8.93279497,0,1,0,3,1,0,0,1,34,A&B_A&B
30_04.jpg,0.901408451,0.842105263,0.96969697,0.206109331,0.953256139,0.916957863,0.00542393,0.211791948,0.003624533,1.016732649,0.012854029,0.066544829,38,-0.070953962,-3.973201964,0,2,1,1,0,1,0,0,33,A&B_A&B
30_05.jpg,0.298342541,0.181208054,0.84375,0.235141462,0.688713341,0.545630153,0.001578131,0.340419435,0.001683603,1.038267484,0.01870103,0.106732412,149,-0.09093827,-7.26747218,30,24,15,11,4,8,10,3,44,A&B_A&B
33_02.jpg,0.666666667,0.666666667,0.666666667,0.292410124,0.925244836,0.858568481,0.004873502,0.278532734,0.004233942,1.020540798,0.014625946,0.069860038,60,0.132626927,5.441326927,4,3,1,0,2,2,0,2,46,A&B_A&B
34_02.jpg,0.642201835,0.744680851,0.564516129,0.202368015,0.885140083,0.83583951,0.004305702,0.290712774,0.003325373,1.020324897,0.015535839,0.075201933,47,-0.363500398,-18.61012706,3,3,0,2,2,1,0,1,35,A&B_A&B
39_03.jpg,0.781818182,0.754385965,0.811320755,0.276883693,0.891520419,0.844341615,0.004857609,0.297215253,0.006932191,1.022655451,0.022107496,0.141694438,57,-0.5241575,-15.45530541,6,2,2,0,1,0,0,2,44,A&B_A&B
4 59K.png,0.421052632,0.75,0.292682927,0.016638764,0.850865384,0.782410473,0.001039923,0.337011686,0.0011824,1.015377913,0.010294662,0.03579421,16,-0.001638987,-1.21859422,2,1,1,0,0,1,0,0,11,A&B_A&B
4-3 155K -1um.png,0.915254237,0.964285714,0.870967742,0.03091643,0.99350834,0.978991824,0.001104158,0.077198616,0.003008145,1.025029394,0.032571367,0.184666373,28,-0.043529027,-18.53737059,0,0,0,0,0,1,0,1,26,A&B_A&B
4-3 defocus -3um.png,0.782608696,0.75,0.818181818,0.049185596,0.995224257,0.913861897,0.0040988,0.230867096,0.003857481,1.010041724,0.007093002,0.020305898,12,-0.035659867,-10.39995572,1,0,0,0,0,0,0,1,10,A&B_A&B
40_02.jpg,0.768115942,0.803030303,0.736111111,0.306717843,0.926433462,0.924114378,0.00464724,0.177200533,0.005166396,1.019853309,0.012959593,0.07727896,66,-0.34197205,-10.74141049,1,0,2,1,0,2,1,6,53,A&B_A&B
48_02.jpg,0.532258065,0.717391304,0.423076923,0.166962215,0.940922289,0.822743213,0.003629613,0.289359209,0.005258162,1.024793611,0.016124062,0.076264747,46,-0.779968105,-33.9575073,3,2,2,4,0,1,0,1,33,A&B_A&B
5 200K -1um.png,0.680851064,0.615384615,0.761904762,0.016617919,0.86172298,0.831574391,0.000639151,0.260625815,0.000352015,1.013807031,0.008813815,0.03202404,26,-0.000120641,-0.461140225,1,1,1,1,1,1,1,2,17,A&B_A&B
5-3 200K defocus -1um.png,0.79245283,0.777777778,0.807692308,0.046949389,0.985110833,0.932977443,0.001738866,0.179898664,0.002652668,1.026500784,0.026498055,0.113061675,27,-0.088549514,-31.44991409,1,0,0,0,1,1,1,0,23,A&B_A&B
5-3 93K -1um.png,0.8,0.777777778,0.823529412,0.071102882,0.98587351,0.934481483,0.00131672,0.194110632,0.001450559,1.02809899,0.059818626,0.39833391,54,-0.000866946,-0.194182483,1,2,1,0,0,0,1,0,49,A&B_A&B
5-4 2um.png,0.166666667,1,0.090909091,0.001904082,0.999994755,0.999994755,0.001904082,0,0,1.008248709,0,0,1,-0.012106994,-69.95440855,0,0,0,0,0,0,0,0,1,A&B_A&B
52_01.jpg,0.722689076,0.74137931,0.704918033,0.372132927,0.931704181,0.866661157,0.006416085,0.267548427,0.007444936,1.023504441,0.022197135,0.126076321,58,-0.721606344,-13.98455368,5,1,0,1,2,2,0,2,45,A&B_A&B
52_04.jpg,0.724637681,0.641025641,0.833333333,0.317320665,0.91440569,0.856028043,0.008136427,0.276374058,0.009271343,1.021143366,0.025315946,0.141461561,39,-0.504658505,-10.54633406,3,2,1,0,0,0,2,1,30,A&B_A&B
53_03.jpg,0.68852459,0.75,0.636363636,0.249174533,0.890153804,0.818822296,0.004449545,0.294686034,0.006444443,1.021717111,0.023620495,0.156815337,56,-0.061910094,-2.311656966,4,2,3,3,1,1,0,4,38,A&B_A&B
54_03.jpg,0.654545455,0.72,0.6,0.375639943,0.887064972,0.838420408,0.005008533,0.268184442,0.005509628,1.020570867,0.01448934,0.099436772,75,-0.585470969,-13.77237238,3,5,2,3,1,1,5,3,52,A&B_A&B
57_03.jpg,0.263565891,0.25,0.278688525,0.034593205,0.608856089,0.533900525,0.000508724,0.337044862,0.000279836,1.045730929,0.016537443,0.070940587,68,-0.382340358,-57.35261352,14,15,3,3,5,3,3,4,18,A&B_A&B
58_02.jpg,0.76,0.886010363,0.66536965,0.075820432,0.743662898,0.729756282,0.000392852,0.320252787,0.000121763,1.049911177,0.01700842,0.084789516,193,-0.364695485,-42.22378691,22,14,9,9,7,8,13,13,98,A&B_A&B
5_115K.png,0.8,0.761904762,0.842105263,0.090821159,0.98087875,0.911669849,0.002162409,0.222735978,0.001945713,1.02138688,0.033524281,0.17016736,42,-0.277605113,-33.53598101,2,1,0,0,1,2,0,1,35,A&B_A&B
6 93K.png,0.813559322,0.8,0.827586207,0.043523983,0.96301014,0.880047309,0.0007254,0.250249627,0.000783864,1.028867935,0.024457013,0.147918004,60,-0.004896421,-2.37490382,3,0,4,2,0,0,3,2,46,A&B_A&B
67_01.jpg,0.691860465,0.894736842,0.563981043,0.258567544,0.846436651,0.841049416,0.001944117,0.282874506,0.000518032,1.020310891,0.008094657,0.059178654,133,-3.881019568,-47.79358714,10,6,2,4,2,2,3,9,95,A&B_A&B
74dpa-voids4 Under focus.png,0.402116402,0.752475248,0.274368231,0.015842816,0.572780498,0.603097612,0.00015686,0.328225733,0.00011242,1.036234181,0.014319348,0.08880724,101,-0.471521701,-87.80427738,14,11,14,6,7,4,4,9,32,A&B_A&B
800H-H01-1_2016-02-27_0004.png,0.258064516,0.23880597,0.280701754,0.063574808,0.615915924,0.565426849,0.000948878,0.33495834,0.000657105,1.021374517,0.013524529,0.058752119,67,0.063648563,8.582778594,15,5,5,8,7,2,1,3,21,A&B_A&B
800H-H07_0054.png,0.914285714,0.909952607,0.918660287,0.084035673,0.969766594,0.922378864,0.000398273,0.213535171,0.000351577,1.013869604,0.014415736,0.147398827,211,-0.059621023,-7.554424021,7,7,1,0,4,2,2,3,185,A&B_A&B
800H-H07_0068.png,0.899082569,0.937799043,0.863436123,0.098311771,0.985039241,0.959571072,0.000470391,0.140423593,0.000400425,1.012409124,0.013122148,0.137394461,209,-0.156288877,-14.28610412,2,1,3,1,2,2,1,6,191,A&B_A&B
80_01.jpg,0.748235294,0.954954955,0.615087041,0.096813758,0.810710304,0.796555789,0.000290732,0.26210754,5.82E-05,1.055741566,0.019959866,0.118870464,333,-0.494863495,-50.52887233,18,11,14,15,10,15,29,39,182,A&B_A&B
85_01.jpg,0.526795895,0.752442997,0.405263158,0.070862335,0.687729602,0.702333862,0.000230822,0.341394931,6.18E-05,1.056856637,0.019349635,0.104887076,307,-0.698596297,-67.96279913,44,24,22,12,5,15,9,16,160,A&B_A&B
9_93K.png,0.754716981,0.8,0.714285714,0.053376666,0.969925254,0.92848951,0.001067533,0.201935182,0.000786608,1.013972747,0.011055855,0.065911173,50,-0.098641256,-28.26091997,2,1,0,0,1,0,1,1,44,A&B_A&B
CTEM 150kx c1 a0b0 _0043.png,0.828282828,0.976190476,0.719298246,0.065601793,0.973270154,0.934737766,0.001561947,0.191707041,0.001079227,1.016118007,0.040208769,0.207692827,42,-0.190542586,-28.22987918,1,1,0,0,2,0,0,1,37,A&B_A&B
CTEM BF 01_0000 counted.png,0.576271186,0.62962963,0.53125,0.005688103,0.81501926,0.773537723,0.00021067,0.352506407,0.000132061,1.020417899,0.01149913,0.050255155,27,-0.045227189,-75.52316377,5,1,1,0,1,0,0,0,19,A&B_A&B
"T-X=10.6, 503.9nm.png",0.743362832,0.65625,0.857142857,0.071258251,0.942031872,0.942435635,0.00111341,0.17778205,0.001455071,1.016168075,0.02616982,0.194182144,64,-0.558645312,-36.28592727,2,0,1,0,1,1,0,2,57,A&B_A&B
03_03.jpg,0.829268293,0.822580645,0.836065574,0.354487674,0.976836837,0.962360086,0.005717543,0.155541918,0.005074621,1.016773076,0.014504099,0.086189322,62,-0.192468521,-5.158315549,2,0,0,0,0,0,1,0,59,A&B_A&B
04.jpg,0.698630137,0.6375,0.772727273,0.424714342,0.957769555,0.923196294,0.005308929,0.194699672,0.005466059,1.02023179,0.017199015,0.091186434,80,-0.699840145,-14.26242072,2,2,0,0,2,1,2,5,66,A&B_A&B
04_02.jpg,0.614035088,0.593220339,0.636363636,0.316237967,0.945002559,0.877877253,0.005359966,0.244211075,0.006634397,1.018896566,0.012465874,0.060515188,59,-0.328793074,-8.673861518,3,1,1,2,1,0,2,5,44,A&B_A&B
05_03.jpg,0.716981132,0.863636364,0.612903226,0.291183266,0.955971545,0.922841779,0.006617802,0.189653804,0.008567836,1.025142326,0.031210697,0.173255335,44,-1.058887918,-22.7749693,1,1,0,1,0,2,1,2,36,A&B_A&B
07.jpg,0.862745098,0.846153846,0.88,0.177093168,0.980699526,0.968646722,0.006811276,0.120229834,0.007140715,1.014819569,0.005702098,0.022688322,26,-0.114323276,-5.49035288,0,0,1,0,0,0,0,0,25,A&B_A&B
1 39K.png,0.909090909,0.902777778,0.915492958,0.024185361,0.930220222,0.899567394,0.000335908,0.241463186,0.000190745,1.027833017,0.023223066,0.120780066,72,0.024231628,21.90820343,4,2,0,2,1,0,1,3,59,A&B_A&B
13_02.jpg,0.608695652,0.5,0.777777778,0.347987771,0.918919873,0.796837786,0.004971254,0.312027085,0.006015739,1.01919666,0.01093733,0.064333523,70,-0.047551497,-1.304249844,7,3,1,5,2,2,1,1,48,A&B_A&B
16_03.jpg,0.771084337,0.744186047,0.8,0.223714794,0.93301737,0.925678823,0.00520267,0.216908836,0.004840553,1.017791237,0.012577524,0.081521829,43,-0.05870534,-2.838722211,2,1,0,0,0,1,1,0,38,A&B_A&B
17_01.jpg,0.776470588,0.673469388,0.916666667,0.412552055,0.936868893,0.92675525,0.00841943,0.17929097,0.007411462,1.014239852,0.010466859,0.060592599,49,-0.733026086,-12.89368301,1,1,0,1,0,0,1,7,38,A&B_A&B
19_02.jpg,0.808510638,0.791666667,0.826086957,0.253810099,0.971641026,0.931713724,0.00352514,0.182272091,0.002514723,1.017097585,0.010389876,0.07559096,72,0.053315019,3.104267163,1,2,0,0,1,3,2,1,62,A&B_A&B
19_03.jpg,0.797101449,0.6875,0.948275862,0.243307729,0.915752483,0.883125632,0.003041347,0.25113323,0.002248337,1.020407027,0.015105436,0.109555996,80,0.296151204,23.71373949,5,2,2,1,0,1,1,7,61,A&B_A&B
19_04.jpg,0.8,0.685714286,0.96,0.300176939,0.938749204,0.896969049,0.004288242,0.23027557,0.002994167,1.017483546,0.010820559,0.065488543,70,0.398346398,20.92999291,3,1,1,2,1,1,3,2,56,A&B_A&B
20_04.jpg,0.828828829,0.754098361,0.92,0.328119766,0.97521668,0.969658222,0.005379013,0.130921879,0.004332864,1.014933447,0.010666436,0.084140342,61,0.494884046,20.10723915,0,1,1,0,0,0,1,0,58,A&B_A&B
23_04.jpg,0.690265487,0.78,0.619047619,0.334557081,0.937813953,0.856182686,0.006691142,0.274029813,0.007431645,1.021496493,0.018609363,0.09879053,50,-0.220973161,-5.278244043,4,2,1,0,1,1,2,2,37,A&B_A&B
26_02.jpg,0.648648649,0.64,0.657534247,0.321074406,0.897146188,0.804096721,0.004280992,0.323021033,0.003846869,1.019575686,0.014300145,0.094174968,75,-0.584147228,-17.79041263,11,2,1,2,2,0,3,2,52,A&B_A&B
29_03.jpg,0.871794872,0.772727273,1,0.240810437,0.931664335,0.90875218,0.005472964,0.237365977,0.004262138,1.020180332,0.015372836,0.071491521,44,0.283923273,15.03016701,2,2,0,1,0,0,1,0,38,A&B_A&B
2_-1um 200K x362.35 y70.68 z20.42.png,0.752941176,0.727272727,0.780487805,0.109227672,0.985366402,0.932790057,0.002482447,0.168996092,0.004221628,1.018305969,0.031012385,0.161127019,44,0.070391043,12.89916949,0,1,1,0,0,3,0,1,38,A&B_A&B
3-1 39K.png,0.752,0.87037037,0.661971831,0.049885904,0.747101481,0.901407597,0.000923813,0.233087011,0.001978325,1.022181189,0.025298327,0.113981033,54,0.379362568,88.32550501,1,3,2,0,0,2,1,0,45,A&B_A&B
3-2 defocus -2um.png,0.774193548,0.666666667,0.923076923,0.047235921,0.975867248,0.860068102,0.002624218,0.270115139,0.00298675,1.022637,0.03327439,0.152620284,18,-0.0013267,-0.502927748,1,0,1,1,0,1,0,0,14,A&B_A&B
32_02.jpg,0.762886598,0.74,0.787234043,0.206155347,0.92314893,0.825610681,0.004123107,0.282190539,0.003562848,1.018070578,0.009997363,0.049461181,50,-0.242087921,-12.6372728,4,2,0,3,2,0,2,3,34,A&B_A&B
35_02.jpg,0.813953488,0.833333333,0.795454545,0.241073866,0.960814132,0.927767489,0.005739854,0.191238393,0.004871326,1.020598518,0.014208063,0.062605933,42,-0.19227573,-7.839561923,1,1,0,1,0,1,0,2,36,A&B_A&B
4 200K -1um.png,0.388888889,0.823529412,0.254545455,0.022229334,0.76880883,0.715881019,0.000653804,0.345010102,0.000791604,1.012950993,0.010341892,0.05710934,34,-0.059384042,-56.91201536,5,3,2,0,1,1,2,2,18,A&B_A&B
4-2 115K -1um.png,0.835616438,0.824324324,0.847222222,0.066535384,0.965303994,0.893280168,0.000899127,0.248198583,0.001355934,1.019168118,0.014915004,0.094084952,74,-0.082140197,-19.25958583,3,4,1,1,0,1,2,1,61,A&B_A&B
4-2 200K -1um.png,0.704225352,0.543478261,1,0.046457042,0.972754043,0.935992034,0.001009936,0.1685844,0.001943394,1.02531553,0.048773622,0.319490218,46,0.02883728,21.72216137,0,2,0,0,0,2,2,0,40,A&B_A&B
40_03.jpg,0.769230769,0.775862069,0.762711864,0.277273362,0.962617327,0.946172557,0.004780575,0.139672075,0.003465608,1.021410062,0.017172332,0.106662711,58,-0.957225345,-29.5102536,1,0,0,0,2,0,2,4,49,A&B_A&B
44_01.jpg,0.787878788,0.896551724,0.702702703,0.268731255,0.96118785,0.940615037,0.004633297,0.176006425,0.003917745,1.015842034,0.009560309,0.060382832,58,-0.220806754,-8.962455889,0,2,1,0,1,0,0,2,52,A&B_A&B
46_01.jpg,0.695652174,0.677966102,0.714285714,0.279894766,0.936594556,0.890896761,0.004743979,0.252455227,0.003530524,1.018614224,0.012760364,0.074233221,59,0.154573882,7.101458786,3,1,3,1,1,0,0,0,50,A&B_A&B
47_04.jpg,0.779411765,0.791044776,0.768115942,0.253238254,0.905857744,0.870750693,0.003779675,0.243306321,0.003337626,1.01976785,0.009943821,0.051830379,67,-0.755528418,-27.90222855,1,2,4,4,1,1,0,2,52,A&B_A&B
47_05.jpg,0.857142857,0.830769231,0.885245902,0.311066195,0.956127984,0.922105963,0.004785634,0.223636592,0.003495352,1.019412521,0.017736848,0.111967505,65,-0.955712837,-26.77838617,4,0,1,0,1,0,2,0,57,A&B_A&B
48_03.jpg,0.882882883,0.844827586,0.924528302,0.253355114,0.939590999,0.93387735,0.004368192,0.207669541,0.004343708,1.022179244,0.022367637,0.128356313,58,-0.086973836,-3.835529221,2,2,0,0,0,1,0,0,53,A&B_A&B
5-3 39K -1um.png,0.746543779,0.81,0.692307692,0.06822278,0.928050882,0.908687622,0.000682228,0.221673192,0.000350844,1.019386211,0.018549187,0.158069165,100,0.131874239,31.86207495,4,1,3,1,0,2,3,4,82,A&B_A&B
52_04.jpg,0.666666667,0.555555556,0.833333333,0.339915906,0.862069374,0.818694981,0.007553687,0.298438176,0.008503124,1.023389649,0.02168953,0.082053364,45,-0.439206891,-9.178528736,4,2,1,0,3,2,0,1,32,A&B_A&B
55_01.jpg,0.849315068,0.837837838,0.861111111,0.30896315,0.999963288,0.999951587,0.008350355,0.000177222,0.006897488,1.010572822,0.004185249,0.01774528,37,0.083079938,2.448695831,0,0,0,0,0,0,0,0,37,A&B_A&B
55_03.jpg,0.671875,0.682539683,0.661538462,0.315059321,0.940662421,0.851835801,0.005000942,0.280628749,0.005267732,1.016897068,0.008458315,0.036446825,63,-0.3036143,-9.370622588,6,1,1,1,2,1,1,2,48,A&B_A&B
56_01.jpg,0.317647059,0.216,0.6,0.08157778,0.538155057,0.519964769,0.000652622,0.345475837,0.000361961,1.044115327,0.016372578,0.11085705,125,0.283751806,53.64360079,31,22,7,7,7,8,5,3,35,A&B_A&B
58_01.jpg,0.700990099,0.713709677,0.688715953,0.094408109,0.720497943,0.726747684,0.000380678,0.336878098,0.00015669,1.0482952,0.016623358,0.092329266,248,-0.216774827,-25.55743759,39,14,7,9,10,11,11,10,137,A&B_A&B
6 200K -1um.png,0.659574468,0.553571429,0.815789474,0.052965833,0.936912701,0.88430512,0.000945818,0.24629657,0.00156062,1.015352911,0.016784515,0.124916126,56,0.002305934,1.427339451,2,3,0,1,0,4,0,1,45,A&B_A&B
62_03.jpg,0.78369906,0.73964497,0.833333333,0.13516139,0.860060731,0.868291309,0.000799772,0.256618216,0.000252599,1.03527359,0.010619062,0.063024116,169,-0.034227893,-2.256597621,9,5,4,2,2,8,5,5,129,A&B_A&B
800H-H01-1_2016-02-27_0004.png,0.331034483,0.272727273,0.421052632,0.075729316,0.719636077,0.693035971,0.00086056,0.309241731,0.000683906,1.017848409,0.011153225,0.067876658,88,0.245425922,33.09479831,8,7,6,5,8,6,2,9,37,A&B_A&B
800H-H07_0057.png,0.933025404,0.90990991,0.957345972,0.089805855,0.984998618,0.959006004,0.000404531,0.158757985,0.000329446,1.013268032,0.014007557,0.148509257,222,-0.095359096,-10.95855668,5,2,1,0,2,2,1,2,207,A&B_A&B
CTEM 150kx c1 a0b0 _0009.png,0.405063291,0.5,0.340425532,0.015257855,0.680036624,0.655724294,0.000476808,0.323744794,0.000317816,1.013918453,0.006573398,0.028890701,32,-0.039894189,-38.65081633,4,2,4,3,1,1,2,2,13,A&B_A&B
CTEM 150kx c1 a0b0 _0015.png,0.760869565,0.7,0.833333333,0.051889175,0.918270736,0.912349693,0.001037783,0.223495874,0.000671681,1.027897162,0.045203623,0.278038277,50,-0.054510313,-14.53090512,1,2,2,0,0,0,0,3,42,A&B_A&B
CTEM 150kx c1 a0b0 _0024.png,0.666666667,0.803921569,0.569444444,0.037347693,0.861264212,0.825837739,0.000732308,0.288333499,0.000419578,1.010758283,0.007232775,0.028592922,51,-0.080757546,-31.70454287,3,3,1,2,2,1,3,1,35,A&B_A&B
CTEM 150kx c1 a0b0 _0026.png,0.842767296,0.770114943,0.930555556,0.04234495,0.943400495,0.930958697,0.000486724,0.185231682,0.000303956,1.012553583,0.014961503,0.103622103,87,-0.17491966,-50.83504891,1,3,0,1,0,4,2,1,75,A&B_A&B
HT9 33dpa 360C_0014.png,0.6,0.428571429,1,0.129487109,0.960957031,0.804896482,0.002642594,0.313970419,0.003980288,1.014014563,0.017757839,0.094974503,49,0.16212444,23.16158577,5,3,2,0,1,2,1,1,34,A&B_A&B
HT9 33dpa 360C_0015.png,0.70212766,0.589285714,0.868421053,0.111426973,0.949346593,0.815896265,0.000994884,0.29782463,0.002042022,1.0135101,0.009633882,0.049549758,112,0.130414327,31.68155659,7,10,1,1,6,3,2,6,76,A&B_A&B
HT9 33dpa 360C_0031.png,0.562962963,0.844444444,0.422222222,0.052736974,0.946213957,0.781558824,0.001171933,0.333484942,0.00249992,1.014467153,0.017243569,0.109780301,45,-0.174063291,-38.25003297,7,2,1,1,1,0,1,2,30,A&B_A&B
HT9 33dpa 360C_0032.png,0.715789474,0.68,0.755555556,0.056615675,0.927765165,0.760103384,0.001132314,0.332794746,0.002443376,1.012305268,0.007721835,0.030457694,50,-0.048683945,-14.01222694,5,6,1,0,2,3,0,1,32,A&B_A&B
